episode_id,partition,label,campaign_id,entity_ip,window_end_utc,history_coverage_s,eligible_training,packet_count_10s,flow_attempt_count_30s,syn_count_10s,http_request_count_60s,dns_query_count_60s,tcp_data_segment_count_10s,tls_observation_count_60s,packet_rate_10s,byte_rate_10s,mean_ip_len_10s,large_ip_ratio_10s,unique_dst_ip_ratio_30s,icmp_ratio_10s,flow_attempt_rate_10s,syn_rate_10s,syn_completion_ratio_10s,rst_ratio_10s,unique_dst_port_ratio_30s,http_error_ratio_60s,dns_nxdomain_ratio_60s,tls_session_rate_60s,ttl_mean_10s,fragment_ratio_10s,protocol_diversity_30s,tcp_retransmission_ratio_10s,flow_duration_mean_30s,tx_rx_byte_ratio_30s,http_request_rate_60s,http_method_entropy_60s,http_auth_failure_ratio_60s,dns_query_rate_60s,unique_dns_name_ratio_60s,tls_handshake_failure_ratio_60s,tls_version_ratio_60s,http_status_5xx_ratio_60s
F2N-API-5XX-V2-R01-B,train,normal,F2N-API-5XX-V2-R01-B,10.20.0.20,2026-08-15T04:07:50+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1666.90000000,83.34500000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.30000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.02363896,0.51682764,0.33333333,1.70600758,0.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15000000
F2N-API-5XX-V2-R02,train,normal,F2N-API-5XX-V2-R02,10.20.0.20,2026-08-15T04:45:10+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1666.90000000,83.34500000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.30000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.02326202,0.51682764,0.33333333,1.70600758,0.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15000000
F2N-API-5XX-V2-R03,train,normal,F2N-API-5XX-V2-R03,10.20.0.20,2026-08-15T04:48:10+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1666.90000000,83.34500000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.30000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.01417780,0.51682764,0.33333333,1.70600758,0.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15000000
F2N-API-5XX-V2-R04,validation,normal,F2N-API-5XX-V2-R04,10.20.0.20,2026-08-15T04:51:10+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1666.90000000,83.34500000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.30000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.00857902,0.51682764,0.33333333,1.70600758,0.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15000000
F2N-API-5XX-V2-R05,test,normal,F2N-API-5XX-V2-R05,10.20.0.20,2026-08-15T04:54:10+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1666.90000000,83.34500000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.30000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.00401211,0.51682764,0.33333333,1.70600758,0.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15000000
F2N-API-AUTH-FAIL-20-R01-B,train,normal,F2N-API-AUTH-FAIL-20-R01-B,10.20.0.20,2026-08-13T08:20:40+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1908.00000000,95.40000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.01328588,0.53354298,0.33333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-20-R02-B,train,normal,F2N-API-AUTH-FAIL-20-R02-B,10.20.0.20,2026-08-13T16:39:00+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1908.00000000,95.40000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.01673508,0.53354298,0.33333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-20-R03-B,train,normal,F2N-API-AUTH-FAIL-20-R03-B,10.20.0.20,2026-08-13T17:10:40+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1908.00000000,95.40000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.00997901,0.53354298,0.33333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-20-R04-B,validation,normal,F2N-API-AUTH-FAIL-20-R04-B,10.20.0.20,2026-08-13T17:42:10+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1908.00000000,95.40000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.01176000,0.53354298,0.33333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-20-R05-B,test,normal,F2N-API-AUTH-FAIL-20-R05-B,10.20.0.20,2026-08-13T18:13:50+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1908.00000000,95.40000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.02182603,0.53354298,0.33333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-4-V2-R01,train,normal,F2N-API-AUTH-FAIL-4-V2-R01,10.20.0.20,2026-08-15T10:22:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,381.60000000,95.40000000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00939989,0.53354298,0.06666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-4-V2-R02,train,normal,F2N-API-AUTH-FAIL-4-V2-R02,10.20.0.20,2026-08-15T10:25:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,381.60000000,95.40000000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00666785,0.53354298,0.06666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-4-V2-R03,train,normal,F2N-API-AUTH-FAIL-4-V2-R03,10.20.0.20,2026-08-15T10:28:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,381.60000000,95.40000000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00667310,0.53354298,0.06666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-4-V2-R04,validation,normal,F2N-API-AUTH-FAIL-4-V2-R04,10.20.0.20,2026-08-15T10:31:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,381.60000000,95.40000000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.02806187,0.53354298,0.06666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-4-V2-R05,test,normal,F2N-API-AUTH-FAIL-4-V2-R05,10.20.0.20,2026-08-15T10:34:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,381.60000000,95.40000000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00356793,0.53354298,0.06666667,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-50-V2-R01,train,normal,F2N-API-AUTH-FAIL-50-V2-R01,10.20.0.20,2026-08-15T10:37:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4770.00000000,95.40000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01617908,0.53354298,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-50-V2-R02,train,normal,F2N-API-AUTH-FAIL-50-V2-R02,10.20.0.20,2026-08-15T10:40:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4770.00000000,95.40000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01542306,0.53354298,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-50-V2-R03,train,normal,F2N-API-AUTH-FAIL-50-V2-R03,10.20.0.20,2026-08-15T10:43:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4770.00000000,95.40000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00724816,0.53354298,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-50-V2-R04,validation,normal,F2N-API-AUTH-FAIL-50-V2-R04,10.20.0.20,2026-08-15T10:46:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4770.00000000,95.40000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.02090502,0.53354298,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-AUTH-FAIL-50-V2-R05,test,normal,F2N-API-AUTH-FAIL-50-V2-R05,10.20.0.20,2026-08-15T10:49:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4770.00000000,95.40000000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,1.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01855612,0.53354298,0.83333333,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-20-R01-B,train,normal,F2N-API-NORMAL-20-R01-B,10.20.0.20,2026-08-13T08:09:30+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1692.40000000,84.62000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.20000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.00869012,0.51973529,0.33333333,1.92192809,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-20-R02-B,train,normal,F2N-API-NORMAL-20-R02-B,10.20.0.20,2026-08-13T16:36:00+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1692.40000000,84.62000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.20000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.01493311,0.51973529,0.33333333,1.92192809,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-20-R03-B,train,normal,F2N-API-NORMAL-20-R03-B,10.20.0.20,2026-08-13T17:07:40+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1692.40000000,84.62000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.20000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.02963710,0.51973529,0.33333333,1.92192809,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-20-R04-B,validation,normal,F2N-API-NORMAL-20-R04-B,10.20.0.20,2026-08-13T17:39:10+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1692.40000000,84.62000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.20000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.01415014,0.51973529,0.33333333,1.92192809,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-20-R05-B,test,normal,F2N-API-NORMAL-20-R05-B,10.20.0.20,2026-08-13T18:10:50+00:00,60.00000000,True,200,20,20,20,0,40,0,20.00000000,1692.40000000,84.62000000,0.00000000,0.05000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.05000000,0.20000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00500000,0.00000000,0.02171302,0.51973529,0.33333333,1.92192809,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-4-V2-R01,train,normal,F2N-API-NORMAL-4-V2-R01,10.20.0.20,2026-08-15T10:52:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,327.50000000,81.87500000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,0.25000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.01205397,0.51786260,0.06666667,1.50000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-4-V2-R02,train,normal,F2N-API-NORMAL-4-V2-R02,10.20.0.20,2026-08-15T10:55:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,327.50000000,81.87500000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,0.25000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.01319408,0.51786260,0.06666667,1.50000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-4-V2-R03,train,normal,F2N-API-NORMAL-4-V2-R03,10.20.0.20,2026-08-15T10:58:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,327.50000000,81.87500000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,0.25000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00507808,0.51786260,0.06666667,1.50000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-4-V2-R04,validation,normal,F2N-API-NORMAL-4-V2-R04,10.20.0.20,2026-08-15T11:01:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,327.50000000,81.87500000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,0.25000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00521493,0.51786260,0.06666667,1.50000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-4-V2-R05,test,normal,F2N-API-NORMAL-4-V2-R05,10.20.0.20,2026-08-15T11:04:10+00:00,60.00000000,True,40,4,4,4,0,8,0,4.00000000,327.50000000,81.87500000,0.00000000,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,0.25000000,0.00000000,0.00000000,63.60000000,0.00000000,0.02500000,0.00000000,0.00418210,0.51786260,0.06666667,1.50000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-API-NORMAL-50-V2-R01,train,normal,F2N-API-NORMAL-50-V2-R01,10.20.0.20,2026-08-15T10:07:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4170.90000000,83.41800000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,0.32000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.02008295,0.51847323,0.83333333,1.75962754,0.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16000000
F2N-API-NORMAL-50-V2-R02,train,normal,F2N-API-NORMAL-50-V2-R02,10.20.0.20,2026-08-15T10:10:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4170.90000000,83.41800000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,0.32000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.00691199,0.51847323,0.83333333,1.75962754,0.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16000000
F2N-API-NORMAL-50-V2-R03,train,normal,F2N-API-NORMAL-50-V2-R03,10.20.0.20,2026-08-15T10:13:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4170.90000000,83.41800000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,0.32000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01351094,0.51847323,0.83333333,1.75962754,0.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16000000
F2N-API-NORMAL-50-V2-R04,validation,normal,F2N-API-NORMAL-50-V2-R04,10.20.0.20,2026-08-15T10:16:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4170.90000000,83.41800000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,0.32000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01481318,0.51847323,0.83333333,1.75962754,0.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16000000
F2N-API-NORMAL-50-V2-R05,test,normal,F2N-API-NORMAL-50-V2-R05,10.20.0.20,2026-08-15T10:19:10+00:00,60.00000000,True,500,50,50,50,0,100,0,50.00000000,4170.90000000,83.41800000,0.00000000,0.02000000,0.00000000,5.00000000,5.00000000,1.00000000,0.00000000,0.02000000,0.32000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00200000,0.00000000,0.01349115,0.51847323,0.83333333,1.75962754,0.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16000000
F2N-DNS-MIXED-10-5-V2-R01,train,normal,F2N-DNS-MIXED-10-5-V2-R01,10.20.0.20,2026-08-15T09:21:30+00:00,60.00000000,True,30,15,0,0,15,0,0,3.00000000,257.00000000,85.66666667,0.00000000,0.06666667,0.00000000,1.50000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.33333333,0.00000000,63.50000000,0.00000000,0.03333333,0.00000000,0.00047684,0.50389105,0.00000000,0.00000000,0.00000000,0.25000000,0.40000000,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-10-5-V2-R02,train,normal,F2N-DNS-MIXED-10-5-V2-R02,10.20.0.20,2026-08-15T09:24:30+00:00,60.00000000,True,30,15,0,0,15,0,0,3.00000000,257.00000000,85.66666667,0.00000000,0.06666667,0.00000000,1.50000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.33333333,0.00000000,63.50000000,0.00000000,0.03333333,0.00000000,0.02202320,0.50389105,0.00000000,0.00000000,0.00000000,0.25000000,0.40000000,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-10-5-V2-R03,train,normal,F2N-DNS-MIXED-10-5-V2-R03,10.20.0.20,2026-08-15T09:27:30+00:00,60.00000000,True,30,15,0,0,15,0,0,3.00000000,257.00000000,85.66666667,0.00000000,0.06666667,0.00000000,1.50000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.33333333,0.00000000,63.50000000,0.00000000,0.03333333,0.00000000,0.00697184,0.50389105,0.00000000,0.00000000,0.00000000,0.25000000,0.40000000,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-10-5-V2-R04,validation,normal,F2N-DNS-MIXED-10-5-V2-R04,10.20.0.20,2026-08-15T09:30:30+00:00,60.00000000,True,30,15,0,0,15,0,0,3.00000000,257.00000000,85.66666667,0.00000000,0.06666667,0.00000000,1.50000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.33333333,0.00000000,63.50000000,0.00000000,0.03333333,0.00000000,0.00194502,0.50389105,0.00000000,0.00000000,0.00000000,0.25000000,0.40000000,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-10-5-V2-R05,test,normal,F2N-DNS-MIXED-10-5-V2-R05,10.20.0.20,2026-08-15T09:33:30+00:00,60.00000000,True,30,15,0,0,15,0,0,3.00000000,257.00000000,85.66666667,0.00000000,0.06666667,0.00000000,1.50000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.33333333,0.00000000,63.50000000,0.00000000,0.03333333,0.00000000,0.00089598,0.50389105,0.00000000,0.00000000,0.00000000,0.25000000,0.40000000,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-30-30-V2-R01,train,normal,F2N-DNS-MIXED-30-30-V2-R01,10.20.0.20,2026-08-15T09:36:30+00:00,60.00000000,True,2,1,0,0,1,0,0,0.20000000,17.00000000,85.00000000,0.00000000,1.00000000,0.00000000,0.10000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,63.50000000,0.00000000,0.50000000,0.00000000,0.00879097,0.48823529,0.00000000,0.00000000,0.00000000,0.01666667,1.00000000,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-30-30-V2-R01,train,normal,F2N-DNS-MIXED-30-30-V2-R01,10.20.0.20,2026-08-15T09:36:40+00:00,60.00000000,True,118,60,0,0,60,0,0,11.80000000,1019.20000000,86.37288136,0.00000000,0.01666667,0.00000000,5.90000000,0.00000000,0.00000000,0.00000000,0.01666667,0.00000000,0.50000000,0.00000000,63.50000000,0.00000000,0.00833333,0.00000000,0.01320696,0.51158078,0.00000000,0.00000000,0.00000000,1.00000000,0.51666667,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-30-30-V2-R02,train,normal,F2N-DNS-MIXED-30-30-V2-R02,10.20.0.20,2026-08-15T09:39:40+00:00,60.00000000,True,120,60,0,0,60,0,0,12.00000000,1036.20000000,86.35000000,0.00000000,0.01666667,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.01666667,0.00000000,0.50000000,0.00000000,63.50000000,0.00000000,0.00833333,0.00000000,0.00227690,0.51158078,0.00000000,0.00000000,0.00000000,1.00000000,0.51666667,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-30-30-V2-R03,train,normal,F2N-DNS-MIXED-30-30-V2-R03,10.20.0.20,2026-08-15T09:42:40+00:00,60.00000000,True,120,60,0,0,60,0,0,12.00000000,1036.20000000,86.35000000,0.00000000,0.01666667,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.01666667,0.00000000,0.50000000,0.00000000,63.50000000,0.00000000,0.00833333,0.00000000,0.00173497,0.51158078,0.00000000,0.00000000,0.00000000,1.00000000,0.51666667,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-30-30-V2-R04,validation,normal,F2N-DNS-MIXED-30-30-V2-R04,10.20.0.20,2026-08-15T09:45:40+00:00,60.00000000,True,120,60,0,0,60,0,0,12.00000000,1036.20000000,86.35000000,0.00000000,0.01666667,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.01666667,0.00000000,0.50000000,0.00000000,63.50000000,0.00000000,0.00833333,0.00000000,0.00115585,0.51158078,0.00000000,0.00000000,0.00000000,1.00000000,0.51666667,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-30-30-V2-R05,test,normal,F2N-DNS-MIXED-30-30-V2-R05,10.20.0.20,2026-08-15T09:48:40+00:00,60.00000000,True,120,60,0,0,60,0,0,12.00000000,1036.20000000,86.35000000,0.00000000,0.01666667,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.01666667,0.00000000,0.50000000,0.00000000,63.50000000,0.00000000,0.00833333,0.00000000,0.01016116,0.51158078,0.00000000,0.00000000,0.00000000,1.00000000,0.51666667,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-V2-R01-B,train,normal,F2N-DNS-MIXED-V2-R01-B,10.20.0.20,2026-08-13T08:40:20+00:00,60.00000000,True,44,22,0,0,22,0,0,4.40000000,374.80000000,85.18181818,0.00000000,0.04545455,0.00000000,2.20000000,0.00000000,0.00000000,0.00000000,0.04545455,0.00000000,0.09090909,0.00000000,63.50000000,0.00000000,0.02272727,0.00000000,0.00196791,0.49252935,0.00000000,0.00000000,0.00000000,0.36666667,0.13636364,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-V2-R02-B,train,normal,F2N-DNS-MIXED-V2-R02-B,10.20.0.20,2026-08-13T16:58:30+00:00,60.00000000,True,44,22,0,0,22,0,0,4.40000000,374.80000000,85.18181818,0.00000000,0.04545455,0.00000000,2.20000000,0.00000000,0.00000000,0.00000000,0.04545455,0.00000000,0.09090909,0.00000000,63.50000000,0.00000000,0.02272727,0.00000000,0.00327706,0.49252935,0.00000000,0.00000000,0.00000000,0.36666667,0.13636364,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-V2-R03-B,train,normal,F2N-DNS-MIXED-V2-R03-B,10.20.0.20,2026-08-13T17:30:10+00:00,60.00000000,True,44,22,0,0,22,0,0,4.40000000,374.80000000,85.18181818,0.00000000,0.04545455,0.00000000,2.20000000,0.00000000,0.00000000,0.00000000,0.04545455,0.00000000,0.09090909,0.00000000,63.50000000,0.00000000,0.02272727,0.00000000,0.00120902,0.49252935,0.00000000,0.00000000,0.00000000,0.36666667,0.13636364,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-V2-R04-B,validation,normal,F2N-DNS-MIXED-V2-R04-B,10.20.0.20,2026-08-13T18:01:40+00:00,60.00000000,True,44,22,0,0,22,0,0,4.40000000,374.80000000,85.18181818,0.00000000,0.04545455,0.00000000,2.20000000,0.00000000,0.00000000,0.00000000,0.04545455,0.00000000,0.09090909,0.00000000,63.50000000,0.00000000,0.02272727,0.00000000,0.00434518,0.49252935,0.00000000,0.00000000,0.00000000,0.36666667,0.13636364,0.00000000,0.00000000,0.00000000
F2N-DNS-MIXED-V2-R05-B,test,normal,F2N-DNS-MIXED-V2-R05-B,10.20.0.20,2026-08-13T18:33:20+00:00,60.00000000,True,44,22,0,0,22,0,0,4.40000000,374.80000000,85.18181818,0.00000000,0.04545455,0.00000000,2.20000000,0.00000000,0.00000000,0.00000000,0.04545455,0.00000000,0.09090909,0.00000000,63.50000000,0.00000000,0.02272727,0.00000000,0.00197697,0.49252935,0.00000000,0.00000000,0.00000000,0.36666667,0.13636364,0.00000000,0.00000000,0.00000000
