episode_id,partition,label,campaign_id,entity_ip,window_end_utc,history_coverage_s,eligible_training,packet_count_10s,flow_attempt_count_30s,syn_count_10s,http_request_count_60s,dns_query_count_60s,tcp_data_segment_count_10s,tls_observation_count_60s,packet_rate_10s,byte_rate_10s,mean_ip_len_10s,large_ip_ratio_10s,unique_dst_ip_ratio_30s,icmp_ratio_10s,flow_attempt_rate_10s,syn_rate_10s,syn_completion_ratio_10s,rst_ratio_10s,unique_dst_port_ratio_30s,http_error_ratio_60s,dns_nxdomain_ratio_60s,tls_session_rate_60s,ttl_mean_10s,fragment_ratio_10s,protocol_diversity_30s,tcp_retransmission_ratio_10s,flow_duration_mean_30s,tx_rx_byte_ratio_30s,http_request_rate_60s,http_method_entropy_60s,http_auth_failure_ratio_60s,dns_query_rate_60s,unique_dns_name_ratio_60s,tls_handshake_failure_ratio_60s,tls_version_ratio_60s,http_status_5xx_ratio_60s
F2A-ANOM-KALI-PORT-SCAN-E05-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E05-C,10.20.0.100,2026-08-16T03:29:00+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.62500000,0.00000000,0.12500000,0.00000000,0.00035501,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E06-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E06-C,10.20.0.100,2026-08-16T03:30:20+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,58.00000000,0.00000000,0.12500000,0.00000000,0.00039705,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E07-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E07-C,10.20.0.100,2026-08-16T03:31:40+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,58.37500000,0.00000000,0.12500000,0.00000000,0.00030597,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E08-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E08-C,10.20.0.100,2026-08-16T03:33:00+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,57.75000000,0.00000000,0.12500000,0.00000000,0.00033696,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E09-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E09-C,10.20.0.100,2026-08-16T03:34:20+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.25000000,0.00000000,0.12500000,0.00000000,0.00187000,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E10-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E10-C,10.20.0.100,2026-08-16T03:35:40+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,54.37500000,0.00000000,0.12500000,0.00000000,0.00031908,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E11-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E11-C,10.20.0.100,2026-08-16T03:37:00+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.25000000,0.00000000,0.12500000,0.00000000,0.00039363,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E12-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E12-C,10.20.0.100,2026-08-16T03:38:20+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,57.75000000,0.00000000,0.12500000,0.00000000,0.00036764,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E13-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E13-C,10.20.0.100,2026-08-16T03:39:40+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.75000000,0.00000000,0.12500000,0.00000000,0.00034173,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E14-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E14-C,10.20.0.100,2026-08-16T03:41:00+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,58.50000000,0.00000000,0.12500000,0.00000000,0.00064898,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
